0.513 (0.513)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/music/instrument/instrumentalists, inv_/award/award_winning_work/awards_won./award/award_honor/award
0.337 (0.337)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- /people/person/places_lived./people/place_lived/location, inv_/people/person/religion
0.274 (0.274)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- /user/ktrueman/default_domain/international_organization/member_states, inv_/location/statistical_region/religions./location/religion_percentage/religion
0.006 (0.006)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.007 (0.007)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.006 (0.006)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- inv_/people/person/employment_history./business/employment_tenure/company, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.006 (0.006)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.008 (0.008)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.006 (0.006)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.006 (0.006)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /influence/influence_node/peers./influence/peer_relationship/peers
0.006 (0.006)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/people/person/employment_history./business/employment_tenure/company
0.006 (0.006)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- inv_/people/person/employment_history./business/employment_tenure/company, /influence/influence_node/peers./influence/peer_relationship/peers
0.006 (0.006)	inv_/tv/tv_network/programs./tv/tv_network_duration/program <-- inv_/soccer/football_team/current_roster./soccer/football_roster_position/position, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/olympics/olympic_games/sports
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- inv_/people/person/employment_history./business/employment_tenure/company, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/people/person/employment_history./business/employment_tenure/company
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/olympics/olympic_games/sports
0.005 (0.005)	inv_/government/legislative_session/members./government/government_position_held/legislative_sessions <-- inv_/olympics/olympic_games/sports, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members, inv_/government/legislative_session/members./government/government_position_held/legislative_sessions
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- inv_/music/instrument/instrumentalists, /government/legislative_session/members./government/government_position_held/legislative_sessions
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- inv_/award/award_winning_work/awards_won./award/award_honor/award_winner, /government/legislative_session/members./government/government_position_held/legislative_sessions
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- inv_/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor, /government/legislative_session/members./government/government_position_held/legislative_sessions
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, inv_/government/legislative_session/members./government/government_position_held/legislative_sessions
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- inv_/music/instrument/family, inv_/government/legislative_session/members./government/government_position_held/legislative_sessions
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /location/administrative_division/country
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /film/film/film_production_design_by
0.005 (0.005)	inv_/people/person/employment_history./business/employment_tenure/company <-- /music/instrument/family, inv_/government/legislative_session/members./government/government_position_held/legislative_sessions
0.339 (0.339)	inv_/people/person/languages <-- /award/award_winning_work/awards_won./award/award_honor/award_winner, inv_/film/film/language
0.351 (0.351)	inv_/people/person/languages <-- /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor, inv_/film/film/language
0.264 (0.264)	inv_/people/person/languages <-- /award/award_winner/awards_won./award/award_honor/award_winner, inv_/film/film/language
0.329 (0.329)	inv_/people/person/languages <-- /award/award_nominee/award_nominations./award/award_nomination/award_nominee, inv_/film/film/language
0.257 (0.257)	inv_/people/person/languages <-- /award/award_category/winners./award/award_honor/award_winner, inv_/film/film/language
0.315 (0.315)	inv_/people/person/languages <-- /film/film/produced_by, inv_/film/film/language
0.374 (0.374)	inv_/people/person/languages <-- inv_/award/award_ceremony/awards_presented./award/award_honor/award_winner, inv_/film/film/language
0.505 (0.505)	inv_/people/person/languages <-- /film/film/executive_produced_by, inv_/film/film/language
0.251 (0.251)	inv_/people/person/languages <-- /award/award_nominee/award_nominations./award/award_nomination/award_nominee, inv_/people/person/languages
0.233 (0.233)	inv_/people/person/languages <-- inv_/film/director/film, inv_/film/film/language
0.004 (0.004)	inv_/sports/sport/pro_athletes./sports/pro_sports_played/athlete <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, inv_/influence/influence_node/influenced_by
